id,duration
5jd4jhBSIU14CKHN7gGl7x,135862
4SAeLRKTvdvEKUvpYIoBzT,242066
6DrFyaU4qey8bmfDPJP8pl,64525
2uKFAd0lD5O0PL9ERjlK64,434826
18A7ha5BitZjmdHTCwXFbU,209829
1dWxSS2a93X4XVfs1mSYkB,204629
3n89FdoF8it7elSwJ7NQrD,104557
1tkg4EHVoqnhR6iFEXb60y,160000
2W1S2nH5PiycBBDRjUhHQd,481920
3E1Pg3rE8Ry3PkKFREMHtT,71216
3dFwpxh2yH7C7p9BGEKLVB,223000
5MJtc6JY4hBCC0dyzxhwf9,82857
5NJi42d7VDo8KPVksb7dS8,234240
7KJKUWi0O5Yywy5R16m1bH,407099
44AyOl4qVkzS48vBsbNXaC,182360
01vcPO3roc0MfFhnx2lcjn,464262
6lBZpeJ5knvYhsMQArHtOX,152796
4QEiHucPgkmL30LE52deHG,432818
3Mpyxi2jxNjqo5qw0Dteo1,482024
6GcEqfeqoK6Wp2408A4CgG,442906
3e7Y6sfFlIdBMJhX7wpqVO,188600
7o71V9ORhk5GSZEAiXSFyv,352792
6mJnhJKcWpe4JjT6YhqsxY,165494
1NjlxhAGYwny0QcOdtm0ML,144227
5oktDvfrL1jCo4Ie6ihdT8,342580
70S7sASwrZH3Fass66MKqJ,66761
1lEjB21Mm2JJaXvf4SCP8H,142083
3DmW6y7wTEYHJZlLo1r6XJ,206166
4V8FT2itXZ2X81chNQUFbG,158000
7e4cQ65cw0hbgQfbZr9IUD,437720
73X9X7kDgsm4YeHpc8prf6,246506
6g6U5Ip7Tvm1xsctpflOuk,241200
5duSC0GiQTYs2fdYnS4Qx5,304293
3q8ms2oRMFsyxUYYKDiXIP,120000
5tuJ4QwLV5xk16JQZcSb2O,127000
46XvcuEZFFInDilbYUNHBn,272506
4onzxTzKgnSrKUmA2YydJB,205421
24Ls3YpU0IjeWUM6ws2yaJ,99310
1iNNXx8yqGDPhpVEczYlBU,200126
3Al6YeRMLoTFwdoQciJTuX,139275
7beCCJReSJrQOpmdC2fog8,168797
3ToBL03PBK7E0E0sknGVZq,171428
6QdHlBTs0Rme9cn9EYFSc0,169927
2Y6uY65ZwKl9WbVOvKyZg6,188640
0Ulpm8SoYA6e7ZDdFqzc97,118153
6cFTdVXPxxj6ll3UL6RYBF,273145
3s2RFp5hU6jEvAmfZrnrAi,408600
3kOq6griSoeNZaj9PpUYzJ,231106
7GT3Wx3bZFE9gDwRqat0Tx,254117
6EzuZuIO6lR0XvFkBVcvpW,148365
01z2fBGB8Hl3Jd3zXe4IXR,161840
3fT7kJQQHAeNBlVlSQgDNo,368784
7Jg80rSKiEVhmGE8sVEYf2,225471
1xzBco0xcoJEDXktl7Jxrr,183906
00DrIsn8msfbQf3Let6UTD,136500
5I893Y0mB5DDezEbJQSRGs,258000
6QcU4iwfLjjsrW7zsqyc1D,253812
737XeNtwcy30LE98zHDeYN,223469
6Z8ygD9KW8tTfGG8ApfbO7,360000
1KkeQzocQSAv0MZ8Z5lA6o,377317
2iddyNxTxvtWt3PsZl1bMA,188036
7zWzxkAX2I4RKaPYb6RBX8,199500
77LTrkzOfnkS6zH3GQA6zQ,372892
6zFMeegAMYQo0mt8rXtrli,154997
1NwjEUGfqZXEgFmirP6Dig,444000
7hX7eKN0PglaprxYdmD6rn,145233
2GHAxy7g03XJyuevRSYaZr,152910
7aAWrDRy3T52A95bDNfdlO,192197
6KygldXD32jT2EVbIP1rHy,124500
02IrbcCZfaMcKRWejgtvRo,218800
2g0OkkLJGUKfQ8NA4i09wU,246838
1JZW4KLFdvnpUfw3zSvsIl,137230
4TQmCn0e9L7XTiKY4Hk8X4,256533
1m8uCoir0UBFB6wRxchbDG,424946
6IBcOGPsniK3Pso1wHIhew,232533
0Sn8lWeOkc5crNhOus3hw9,294545
2VjXGuPVVxyhMgER3Uz2Fe,326533
7oK04GdOZr7uU3ccbZCOr6,137195
51PCpfqFUWjBVcNEcPEVq1,131362
0Bncl216oEGAOIlLv2V7V3,409187
56tXgHlSHCfgmGhwVXNizc,264200
7ytR5pFWmSjzHJIeQkgog4,181733
3U1ar1FODMXKLBlF2yxSMl,296245
09YX8Z46RPayTuUF2Gmtiw,206464
2GRbx6LBRaYx8wdXfSAggS,424000
6wUDIvG1swx9ecmBBvO0ZR,73077
2rzBvHM9h36Tpdj7Jdajka,212640
1H7KnK26kc1YyellpbINEn,201600
432b4T3iaDfQ59HlZEZQn8,233026
7fMyJwlLkXgCLixU51hJVD,157891
5irsvmBI8GwFkR5KKFEyLm,213904
3k5oLgungD1dSOGLqQdIQw,252811
09wC6GhYunlLjIRd4ZepPe,155813
18LhA0zBzAa2YnhcN3hWGa,163167
0KCDefpmhxaIP8x6yBrrxg,401311
1fewSx2d5KIZ04wsooEBOz,203266
23G8P94lKwgXNAKH2z5VP8,163378
0hohbae2D1GRZxEB51lQOJ,141124
4x5ymi4akay9Fq5Xm1PW3E,174720
4uU6WpUiOHLxMzXD7eVzyK,161999
28Wu2IcHEIED0PvaDurkr2,56041
1PdHorDs2MY7Npj8VQynSn,198310
7ElN6SNOtnBy7pqPwLd66I,151599
2JT5TckTZ2eLRMUeT4c3vJ,180427
2J8XWGtQb2PFtuHjyaNow3,105101
1mZxvQwXxNivipBi5IQqGM,183145
7lQxkbFv1kvPld5x44w3RT,372874
6ZelF5APDN5r6XnFqcnvWR,224243
0JhonNQL2ixH1JcsgEj4Hn,223120
4HTOgrbkiw1UXUBVao2RtT,504146
46s3pabLfHeVKc3dWVSIPo,388571
7JogVcxVWThUyZYRU5nfG5,465693
5i7ThJfYLAzp2DyZuFpF6j,213671
1UJMQtiCSotiEyEvB65Na1,313693
0Eq2AzJQNwxf5FsLYBjitC,190116
6br178iaXMQcXiNqB1OzBx,204590
75PH0YvQ9tUZ1P7Sf2Cxx2,462720
7jptBpEmtZSNKm2zON3yW6,225661
5uZEVvw7GrtTZXf8lVIoUo,151163
4zA4JIlPXfmvDa7mOnvaxa,432213
4QXkUqCzWJMU9znu821Kky,187175
2BuheRJRaawV2uHBLyA3hf,60337
3icz6abBErcZCkrA3LWASV,203520
5mLVtOfuhZpvMltZQYH79F,174193
1rlcrXv6JoktSYbXJKlNtB,110769
2A5dn1V8Sbghh2jHqYju9Q,472320
4qKcDkK6siZ7Jp1Jb4m0aL,181263
1KGi9sZVMeszgZOWivFpxs,214400
19xHFbFffzvaYCNhWwiEg2,457366
6yOjonk24vCo5oRnoemWQC,131970
5eALoO9RRACvoxvLKF9zt4,207586
5FkoSXiJPKTNyYgALRJFhD,129882
51vQYbvboYcjXeD655fXrd,230657
5IVuqXILoxVWvWEPm82Jxr,236133
2czXFoH9iUiM05KwPnHasD,262957
14GHeHqz1b4U2KNaj0ZtJp,192027
65mvvdnbRTadGb9AoIjD3g,229853
4aeJDu3ftusgtKHpTxjcjk,427102
7nwY6NWAgKc5ugYWLMZtc4,378250
1pysBs3181uNxCWcoRUnGA,208000
3VxOgQ9o1aKonFx4d5lPR3,173880
52pOHUqae4kOTcMons33kk,184213
3aAmQOxRPeKDL0HMWFA5qn,136224
02gyh6cjxDBWlgZtktDLVh,206200
74tLlkN3rgVzRqQJgPfink,386906
7CpKuLCyB59BXkzEvMEDc2,188866
5Ccyefda1pTeRCAg2kUIbX,343257
5aLH3GQgqlJhkrjM8tu9yP,240000
5xyv8c1XrpwElqySsaWEnQ,114375
3qrGPKnwYrVgucSF6bxsif,141442
7JaJ8Vryf8LJxDwplDO1k6,224899
0YYNIGKgAk34vZkV2NySie,178834
5xdIVv9bpfIh4YRRuJS2LC,216000
4RMpQ5xtxpZSm0hN5gdGg7,315440
0YGgEbmzrt7SNOJ5nnHjTQ,95600
4zITHecpifGXJGimI2b2ja,438108
0u91r1IZ9Pf2JAjTQbwEqA,359146
0CMuiL9aePFA6VG3wBeNPi,178693
23uBHt6Z45ZCyDsoIoeiuB,199480
2ZltjIqztEpZtafc8w0I9t,234215
1y0FhVFVZ2eG82sn0M7H7v,436000
25puMdVNvXA8KJvPL25qAg,240490
5Bl1TC8Y1qh3ui6fGSWL5a,388346
0z7QCHOnnIPiilUkEQ0Y1s,97433
5bLgn40MrHm82ckTAGHkPx,483053
6hljcHcXCHYsYJph2WmENk,180601
5o4sk4KHIHbLISuQ7SnKdE,104945
3gdewACMIVMEWVbyb8O9sY,281613
3YvFRSz2nrV493DaCAEEBx,200512
4BD8y4GDB03dHeFnAMEtlz,239913
24nL5EXPrdodyCdxXoRRBZ,198305
0SqCqfEs8odbI8gIBUIWwe,181638
734GKKBrFrffEed6exnL76,97906
3snOs3RGurJw8EinI9oUuP,185129
73Q5VDA6CXofjBtGGWEZEQ,168586
6BMmyctJWWdbTHKpXkrja0,311480
5f7MdwR02i1Lxy9TLi80SA,171866
3i9Tr3Vp2gjT8EsVKGt1N3,305816
6rWKaSTJZLqOqc9dhY2tMA,246224
05prboiM4bmlXfvsvghvI1,258185
4bqAtvY5lDFUWqiRtPuYIA,200760
6TfBA04WJ3X1d1wXhaCFVT,177826
5xEM5hIgJ1jjgcEBfpkt2F,244506
627bEjAmoEbLa4hVA04W3R,130388
5au5NgWCdev4WeLRB3YEOR,110062
37MQM0v7pKHJPWPGOtS5pT,154838
6NrHTLEeYllldRbzRZXHUX,120833
30bqVoKjX479ab90a8Pafp,142000
6IsmmKfNVwKAMHgD6Vu95K,164000
3HWZQQWGRA8j0lwpv0Nv3I,398820
0V8zpMNfQRfL3vg24mG9zf,3647671
5TSq1FDi741FAvuGTkSLxG,325482
5wREKxRuaYP20L86oBO26b,370363
754kgU5rWscRTfvlsuEwFp,208680
77nGkjmKU27LjPEF0eLUdT,225187
04fxOy5z9laMgaQy9CpRwZ,366143
1fMjw8ovp4KPyd0Me3xCJu,553970
19ISEtEat3oefNy4yVFLFK,244000
6GpnpvtCFQ21HRk0mqVRw0,126875
2xEVhZew6VihAm4buanz2P,191610
10sK5as9qNJTBPs4ALbRnn,251257
4kTLpAbhuEGHAAdDjOIWaa,295293
3wTwH9lj3RiyuGKgfQSlQw,142200
6Ad5TdlevXBRsOsYhCbgb2,241706
5LaTsDrhrpXwLniidLpnF7,428973
6qCsKKS7Ol63SJW3LOIX5R,205733
04Ff953Oi4uwN6yttURuhk,215599
1j4K66xky5S6qU3ng5YQoD,399748
78His8pbKjbDQF7aX5asgv,261266
3LDvLibID9j32PoWnT6v80,208272
1G8KdkQxbwObLCFvb6S0dW,155187
3TlFxsF7d3hNGgRMUEWxSB,84371
1Pg5IsFVzth7L3xgoWiGQ4,210731
05EZXG0O70RwHKvBf4Fzia,292079
2vGxnEVP4CQXSij7f2Bil9,73034
4ZLyuKazkomSr1SrJd9cWH,204954
6SZPAffx8bjZw8klFDnhnk,128780
6VI5CAoWZSkmLZ6pxdwaXv,421467
5Ei3KbDcslKDBmsbzcL2UQ,190014
4pv80UbBmpaIj178oGuhYs,171450
14fIlfcmFPlj4V2IazeJ25,234440
3BrTmpC7UfxHs6lXZRcLWH,170659
3kQLIDOVN6p2HzbrAVSUDN,217310
1hUmqRBZpseNjByPAEW6AJ,201914
7knEYd7b0UcbjgChHX7QBq,190840
79wnZenDjYupQIDHLtHRue,219840
2Fxmhks0bxGSBdJ92vM42m,194087
4iiWcajF1fEUpwcUewc464,315346
4rznhkoOr1AYneKuWBef4V,360413
2Oycxb8QbPkpHTo8ZrmG0B,169333
37gNKK87AHQpmDmQWWII3Z,101955
6A25J9As7towpxovYryAWr,147638
3aCRrvADMjFjZq1x8dWD0t,199986
2Lpy9IYrfMlWjWkugU2gdJ,218786
55lbva00cnW5Z6JSPQ8GMK,59197
0V2GX0aukyZMt6nSMxfOJk,340560
7t1JxhDTYxwCPpISNsGbvs,166451
1khJhtT78fpUbjiZCH1rLV,178823
63t9x6MyYnZ9tYprnk6cty,174213
1dGXWUU6oRMfyAJzX96C7i,221624
1mHoqHeQClLBp5UO3TbUac,235693
5rE3Y33LKWBXNpG3uXRm49,254057
02dADQ1lF2YLpDYDXLNifI,204535
6ZyGbXhAdXKBDGo0rS2G2R,176893
3H4DErI54vZvaant7kicWa,97298
6APo47snjuFBLCNL7Zv6iw,407086
4tXdTwla80gq4CgnkB4vwe,234493
62XZSvOqerkW79QsQ9Z2GG,638037
2FKe0Lu3JSj7tkNG2RfEj5,364175
33PBF5x1QjBp3EjlMHVkqd,271624
5g6nzsOxwxdoj6sqAl0NXB,211013
26qTfV9DiLTT5fBXgvXfFx,178285
4WC8fxC86YoRCDO9P5sAte,265868
3rMvOnZXUsfoWZ6z170ebC,381333
0x9aRJNLcAtf0gb4Sy797b,395912
66djyQefl7nN7qdeDmuEEh,167000
2yGif5vdTFISbpFvPLmOqM,258486
6PwjJ58I4t7Mae9xfZ9l9v,197200
3Zs0LasDmlVpaEfqszmJo3,149121
2YwDpgpjYCFnQpdOy1FjaA,460000
74ZovzRxHBvCq5yIwe8boh,151026
4eoIIRUjD5p7V5X5RCpIna,100242
2aT8QoKvwvhgx9PURO4DEP,277681
3J3lm3yurC8ykeDzpGx9hp,202062
3izuaLqYKLPLargJXoErNk,114500
4hn3huWXsV2oYUJK14QnMy,259093
3VNa1hqPw4FQXaNIa73LKQ,259156
36J0iaPDGbYGsHvYpaYs3k,169146
2k5SEAK05D29ZkqbnFgIVL,195959
1PBZoMWTCoCo7IgeKS0jfK,116390
30NSoMPczRqrQJjq8NkPCx,176000
6N57mvrlpGr2yl0FfiHnY4,329600
32NT7CeaFh7la0Zdjl9Yc3,493459
4sFzG7iUlyPmuyASCkre9A,216933
2YK5YJzVXMrVjt5dJWbNCY,83513
39NDBdU5Xkm5pCFGa5kZtI,287040
3WkibOpDF7cQ5xntM1epyf,227600
61wxK5aalcB0znYdFUCATQ,255750
0hc6tyxet3x1uZ1xWjldWD,411280
2YjJg76E1wcT2DjPwMlEbF,117015
5CeTuypSIJIOq0nUs4uhBh,401008
2G0oEXtrGhy2xJKB2bLhuo,169690
1UjzghodhJRO6HQMhXqeSn,413053
1Fu9o08qEKVEwzU8siVcig,187880
0UZIq5MBtALBLrYZhD2vyN,131681
04ahHGfST9G63DMFJb3ME8,147002
3Wc9aWJgP6ST2gKqaPUzq9,121890
79JRTaZyyrmTK31SuEkgWh,156222
5WoaF1B5XIEnWfmb5NZikf,259333
7Hc3YL8oDiAzbiAW32KXrw,148706
116Z8pydjYsREn2LWk7El7,189832
0bP9mtOuBLMQ7L0DP2wPwj,316975
6hp2rRmK0Z4ufTs1LCQAgY,281141
4hHbeIIKO5Y5uLyIEbY9Gn,199093
6XooXLwTg2Bx8Bjt0iUPfy,292658
5e41D8LXqEa0tDNKuM87XP,329000
4NAhOoe6Tp5SU4z0r7Nygx,528946
7wMCECqH5hlj6HF2J2LKAZ,184201
7x3vcsxOTWQm3FxRrUEqzv,149681
0O727spQJQDjTLEBnnchAG,456200
1iK2I3sqUHuIhiOmIUrrAc,422696
2RZJ971s6O9PdO4VulKXJM,281135
7cF2hKTFZ1JgoyEObsx2K4,369682
5XehzptcSpCV3TDyF0AWkj,420923
0m7TguDgLue2LCaDF7B4qx,170858
3cGi2DmcbU3g1HRaViq3Zy,322983
5I0vQs167RdIygAExKMVEq,275173
5r3QqN3fGVmsj7CLJAJcvm,260059
6j7fobMzagIA3dIr8bzY0J,72000
69gdXYtXQEX9xNeEto8K0q,110071
4gJRtUb2h9EiHAh5ZhLT1b,141129
6NmlmBzsCf9sNDQ3zqOxD8,197653
6dYfTqwjAxH96ttGUbDZIc,100164
3Tg7w5ipkn4yqpefaFApan,433000
4mjYy9ZeZnjU6APsr1zid4,176000
31bcK1q1ciGNF77h59A9Vb,158453
1wu70ksQW0vUsXV1nYfNaQ,205875
3kIyVa8Rnp80iREwvmdTip,215743
2IZzKwuk34ndrAHSTSHTsB,128372
0aRuSA9LL7mgfWgLzalbWU,98750
4LJhJ6DQS7NwE7UKtvcM52,148360
2NtNI5zvWvOx04jgPNAxPn,167328
5xvUG7z88Y3hOOZCkc2ZK3,105008
3uaPgoVhKIYMrPnD93qSoX,198546
5BfdX2e7OiBwUxkvNlTwxH,262701
4i2qxFEVVUi8yOYoxB8TCX,223280
3V8ELNE06T87kkrYnXg4od,153600
6EW1fwOk4JHmTZKINZsyjB,222801
6Mhy6TO8fdgnWVPKZWhqaV,186000
6UelLqGlWMcVH1E5c4H7lY,174000
3TSdGfmkzKOKN48hAbGKER,273145
5ReD0EFOt4pty5Ql8QlnUj,189765
6D3HzURGKWO2RrXzLCnxT9,207988
3u9BK8XIFDSrzIePbJYvvp,205000
0tVSP0HU3pFFwZ9gQ0wO1M,448199
6eP7ORSpvpgbbUt5aUUMIX,64719
1yUMnQ7kDd874TaPn924Lo,205714
2Fii5F4XnVdWmWEVneqzLy,209440
4U3Iks764aZDS1sBOA3ebm,208648
3mpHOCy0ePkRoHJ5PI3dJn,253143
7o4gBbTM6UBLkOYPw9xMCz,170232
1NkMslFN0v2U88djJg1XWf,120000
0GoeKHEiKWSCYwCSHRzHTr,244836
14Fzh25obbCVOuaEsqSZ9L,235075
2m1hi0nfMR9vdGC8UcrnwU,167066
1M7qLcfozANPcMKfgMEHOt,215520
4JHItqtk4k5wv207UO1D66,284880
20bFXpRGF2oKttUZofW90d,202320
2RkJ5dsaRwrnrhYUX2F7Qr,211164
58lkC4hkOsmtRmUgNUkwGE,234623
2SxeNZphx2bH5kju5Ntu8P,252145
7BEA0aIXF1nTvOK9zVcVkm,164800
4oU07qd2sv9NxW61Op66Jh,261415
0AUvWawuP0ibk4SQ3sIZjk,146523
2lhF27ofqx1lZfRJ2Qp1sb,133333
1EzrEOXmMH3G43AXT1y7pA,242186
00bz5bGRGFMfACJWfhMSxx,306720
368cbpZzyCxc564UhTULxA,272585
1IxO95D87hSIyA20XTLCiU,185459
5b163y7vvyanue6KS5iqPL,424000
6e47Pg5J7YtKJwGyvoDQjd,250704
0R43dXnNgF209Ygdgct0fP,243964
1aWg28MP7epwJMLGitPDVN,209032
0qii8PVr6wKDNVbRM1ak1E,190616
5Yy3MkY3YEga1ecYOb2XqX,301546
1MvLmHeLkaNgUScgbUVnWJ,222605
3C1sDff9SC1hOhyyFhJziX,342563
5PWV0tcxhQFZjEsN1UBKCf,132439
6HlE9t71z9DjGi7KqSyEpA,141223
0PSoQovKUDaVl7TBVGAmt4,209700
58IGUF5T8aI4dEoX4iKXHN,194728
0sslMqp4RTEG90RLuDYBOS,78416
3h6mYkJFzfhioau4R8ogDG,105494
0IQGNx2y8xUec752lNCUQk,172277
6gBFPUFcJLzWGx4lenP6h2,243836
2NjhV99ncY4A5lSkTHvTtU,183533
6IWbqyzwXOcZfL2OCxvfph,161258
3qEOHEsyBMSwmiE3wcCTLn,269506
0uASTkKRy2Odq1mpN0SLqO,231270
4tZUKmMvs2rGGmciqkEnSh,290727
3S9qbZmAsQS1wAwafAV5mT,318773
1nYeVF5vIBxMxfPoL0SIWg,208505
7jTc6XFwuIiByS6kl25Tsd,196000
27mDTC0vlah03ezVsuWRfi,104564
5R9k9x85lAYbamdUoKAJvj,230386
0Oj4fKAtTlwRogyeCYHnFe,45426
0vTJP35J4M1PY9iAA8UmbV,207401
3WUrXHDowLk25UtALiohVD,191547
50MkrUXSXsS1Q1bn95XQcm,540000
709gkrOaOTvYZ5LyhMG9rA,209146
2ZL0cFicHe5xM38lqxXFps,269508
1BgFo7icS7jLALZvJwAmvy,251558
1DbNAHDcdkRVwtMJz2lttg,74893
3Vig1OpzG8rh8PxtoyZ9D7,318828
1FreAz1lmnDi5aKLB6GdFM,272533
477kMIDTYHO44W23L9GUhQ,117660
7EiZI6JVHllARrX9PUvAdX,313546
74fV8TuLZKVzSIOOGu8wwI,165726
4x7B5sK4tnb9IYCkKGNhWF,93000
2E3YTRRZzlI6S6S95a2QDJ,4735426
0lZwumiLo3yINe5vc3Y79M,169142
5ZdzNVOmCSp5HFLk0EgvJS,193653
1UuLgIZIUIfgRVXhKmUAqD,244363
7euYrovRu4uDo2jXN5H7eF,405594
14e5ljTlQk59y2EVRPJ8Bc,290828
2gsz2Hpd6p8ooHHgiaU83G,69849
4YpCTAZRpNmW1EHLVrq4ur,414645
608a1wIsSd5KzMEqm1O7w3,296146
1hvi20elKFkF39L4jIdHRZ,247835
3k6dcqiGHWhMNIPqWiWNX8,186423
3Tw7T1en0fIwM5RzKPVvCi,331486
4Qosj8bJfXBlXi35ukPiGi,205893
7Cf2H9i0wkvhlGG9z8Ljt9,415000
3WgX6oDGy5TjPEPA028sls,203423
78zFnEhM68lwndY49NtExS,278755
63u5QGp9dKXAoYTVKUKBYn,242946
03IxJiB8ZOH9hEQZF5mCNY,230400
3XL478rzVDOu6IzAAF0d4q,114458
0s019O8KwLXkPSSV609qEE,248586
43btz2xjMKpcmjkuRsvxyg,254493
55YMj9pA2x7CkC3NmDtBkl,321502
7HbnX1fxCAoPa7nRVFSEFW,177704
3xSDwNpuoAnenzHEXJRWZg,258842
6bFu1rxCMK3VMGLgsrkIJt,418093
6u0A0WjtFsLAyNSyYjaPjK,381831
46Kfl0w8W1YejQ2NGBoTcn,396109
6AGOKlMZWLCaEJGnaROtF9,210463
5X6IyZNTHOehDW5BCsAqJH,267142
6RKFXPdoCBRcLljsxKZUNw,197419
47ori6qygCRe9K0iym4pns,291968
5H14dJbhKeaU1ffTMmIGJi,142074
6myUpr3GDR80Dg3zqNTmmG,199786
3AIJDmTmSYXtjUerevRiO6,283206
1Jj3h6c4TVeGXPsL5JIMVN,250490
0rFcav2bUNH6NC9576Viiu,157800
7qj5OhZmcmW0UJ7rB7oWnr,201184
5QzUEV4NtpM1HNabxklAOl,163500
2ztyTz3H928W2bVb9qXBlB,212506
6rTAFgzySlVz75CRrALLn9,360120
5mZ9cFi7a1jq1BXjicPy8f,118182
5CDHvwyWILww0zjbgr40pk,250870
58SIs2KTnDKDtrvr2hOIOl,163109
6MxAyvviMIzKHeooOwGIHw,208000
3W9P8ZgSFvBxvqa9OtD0jZ,209160
42Kznon0GBYL1bU24DkZSm,231106
1daDRI9ahBonbWD8YcxOIB,196453
5zpqkOpg31ksUdhuqJ9CQU,387450
1MIlfxvF1shdd8g24DKwAu,117733
6QYthxincEvqQzGkfAOAiK,224448
5xHAKTRf6CdCZL6RR6epUq,502000
68Yzp97MiIjkS3vVMdRK38,307619
5c4epDN1d18eCZjJLoeZR4,206973
2JErckA5eFroTqlPJLUx0D,314722
1EvxRCIJdp7AFXYBf9fhjW,147142
7Dm2AsJjTOKYhDzPwejBOi,158720
722tgOgdIbNe3BEyLnejw4,188013
4zvVf1nFhfoJi7m9z2fcHf,284100
4AvlpoUyFgK1JxJK3l6dUs,225600
0wW2h34ktVMnLMKZG57FRk,129098
0ofHAoxe9vBkTCp2UQIavz,257800
1iiLhNu4tfixuvVQQibNgj,203869
0FuBfmT5QuCZFBjGVpAyek,59600
68qkDbsvprJRG5xw2R02dy,235746
1xwANjWwzowGy2Jvx6sRTs,182950
3VjoQIblWE1OO6Dj7pBwZ0,212517
7H54I08KhXHYCeT8GnEDlr,201549
1M2bUDNkSKkfPORNroyFlU,100833
3OKjt7tEwniRCq984dsx7f,241213
2pyHdWwYO5X0tV37yZHtNT,237998
3VpiAhyeNiKjAsgYWJfymI,167368
3TVpiMoI86chM88b0I712D,302999
4n1ZGm3TxYmoYe1YR8cMus,681400
5MfWrfHNhObjblNRQX3MGi,401616
2DCB7vBKleDUerpJErGyr2,128915
3fl48QDlJQBU8QQIkWAqMl,308080
6Gh6lzW6QeiXkFSfsvNS0b,314683
3q0lmG1rRSijb9YqUjXpEd,364864
6GDytJTgZ5WOhqKJfHJLIC,417139
1nwYsdWElwCywLZiY3J1g9,167210
57ou24UwjNCXY2umuGtoCf,245760
3akyV6uLzR2I5ylX8L9Qkd,301260
3QUpYtl5dNWFaTCWJlOH2n,175568
4EI8VuxUuIHKfafU72emqz,201400
2n0vHNx05rdQaTrs2R6Ty7,193384
1L7TNgnSr1aFG5BUqLrPv5,3940780
3Wj156M6wtJeAC0DeIuy9h,172563
0OB9pzKCaECbHOf9ooimQc,172642
6rLi6PyWXu1rPlShuIZpj6,168906
5bU4KX47KqtDKKaLM4QCzh,186066
50QdRhmKuE8C2z1NGkiKxB,155912
4hVUCIqxutFkUAqvt1VBBc,344516
4P1R7l6p2DXWi0zytjxUi8,86000
3MF7bAavjBi6EeUFxRDYN3,192184
1yzyEPP9YHXDPVWfsVOvr1,458271
3133lstCSx3MxN9RnUCikv,344516
0fmgT3NJ6xpWzxowwvfJEk,174346
05SUJyDZaEJaqwBr6UsKRH,184740
3s8PqUjMSpcJkfPdb2Fucf,356813
1d4pw4HZ7se3Z3L0UWgR66,234271
5NJBH2XJkrJlQkCef3FDeX,211999
5kPNj7l3Ru15LhHdWE5pVo,379533
1tmSdGNbUvx85gmxOTnecA,374633
7JMkZWB40pcmq8G7kTsbcB,244866
3iM7XpmfT97KXqPlSKe9ZM,558720
1z2FcRqCR6byfXDSvHq8E4,424243
6yiWkF8zL7FxLzJCVKo5Xl,457402
30WYlOTUkGayw4Qo4Y9sYX,186080
35RJhm1pEovTBwnNR0zWad,218901
3pa9ZRg9V6fSxP1bEfw5GF,194443
3iMlnybI0MfAxkRaUrQG2f,175167
2QjOHCTQ1Jl3zawyYOpxh6,240400
3kPjqlVZcKAUNjG7bfIGxC,229320
7FIWs0pqAYbP91WWM0vlTQ,210800
3jdBGcKizj9DmfhDrJxMS5,485120
0GjEhVFGZW8afUYGChu3Rr,230400
5cpfWtIgcYjgGGHpgoDirN,438840
74D1dmMEX6tAsspSMQQldK,416931
1g84JRP8eOZ4xpe1TuNw0K,292589
3p2Dz6a0slY4fWQLC8eXsS,233750
75opBODhJblQgRVzd5XmyO,161243
5ruI0qfmxe4gNm1cWILqTw,159955
57XqKCO5MeTbiaLSnq6dFj,184000
7DwWJ7pMpFV6gok50clx3F,213823
7cfOqzJQgrlWOgXz710l7b,484588
4Zza7FyBuUo1vxCubJhHQ7,181327
1KQB30IDcuG2cnNJh7UGH6,163560
4f1XXGjZZ9EkFkrbPJek6X,167410
0E3L4BNuUlZyvcZyySTfKr,251428
4JiEIwuk595xw1havS0Qm2,3386129
63M8PK8yavNITSViKUB62p,330769
6IQZ4aWSnWZm8Cohq1kF0M,88521
3p07oZZpSNdVtN93M5yIY5,160000
3LSgwApVQGw8OtijY63003,354285
0rCDN7kPuYgLAdp3SuT3kf,558000
6AT1xIYd2ggvimhft9K9ow,169935
07BZ5ASG2Pf9LhxfZhqi09,468767
3EosD4gp9RdgkemwbuQdaO,118932
5fhLDCuNimt2zvkiFxOAbU,498319
2yiISACbYnL2hApy1ffKKs,167121
5sc9TUvulRp9qFhCThZKhH,296013
05aZ9sAU1YXndHv0FMi9iW,204805
1JGaV39uhSQd2eAteOxFlF,145546
4Q3N4Ct4zCuIHuZ65E3BD4,268186
7kPLrLCWRoevQlUY80I0nC,220333
6WIKStrVAlhw9LxW9hlf7B,379027
1eLU27PPFxBhbp1CBjPh9J,372173
6ILgZZZnxyXRSvzSlpuNIz,341500
44xD4wyFND0Aved1gJaaM0,261333
0RSGM4UB0H4OfS7DqC06qi,190308
4p2huo3cTwy477D3Y9bKWP,316000
3Qb1tAxQEIsiugapQvJ4w8,387134
6sSm3zcLb30wXnIvx19lnG,178395
5BUEPIEXU0KupMQRwCUwPi,458880
7JZ4xNRPOHbXTYdAy6SyLr,244941
6SXU1Itu8B7DcpDnsIhT28,318323
7qInMuxcT8bj0tHH7NqhXP,112934
7GXO38sbsOtZcL4C2HCEMa,168000
65zFbHuyUdai6WFwtPAkix,168190
0PvFJmanyNQMseIFrU708S,190476
6Im9k8u9iIzKMrmV7BWtlF,173710
1MfeZZwkOZP5gpCfZCzKiJ,125217
5MzdRLptsrihyrpxtI2hNH,73777
4kADuQ4dQ6VD5U2X7kaVYL,189315
